CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
2082,0.42240823,52680.507400,Strong Democrat,Very good,Very good,Excellent,Very good,Very good,Completely,Rarely,Mild,0 - No pain,Yes,No,No,No,Yes,No,No,No,No,No,Sometimes,Sometimes,Sometimes,Almost never,Rarely,Never,Never,Not at all satisfied,Worse,Far below average,Strongly disagree,No children,Pretty happy,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,No,,,,,,,,Yes,No,Yes,Yes,No,Often,None,No,No,No,"No, I receive no pay",Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,Yes,No,No,No,No,No,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,24JUN20:20:27:06,24JUN20:20:34:34,8,Web Interview,English,Desktop,Male,30-44,35-44,BA or above,Never married,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$30,000 to under $40,000",Bachelors degree or more,"Less than $50,000",Employed,Not married,"White, non-Hispanic",30 to 39,Not Hotspot
2087,0.45481371,56721.946650,Strong Democrat,Very good,Good,Very good,Good,Very good,Completely,Never,Mild,0 - No pain,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Never,Very often,Sometimes,Never,Never,Rarely,Never,Not at all satisfied,Stayed the same,Average,Somewhat agree,No children,Not too happy,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,,No,,,,Yes,Yes,,No,,No,,,,No,Yes,Yes,Yes,No,No,Often,Only a few,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,SKIPPED ON WEB,Strongly agree,Strongly agree,Strongly agree,Strongly agree,22JUN20:20:00:01,22JUN20:20:07:36,8,Web Interview,English,Desktop,Male,45-59,45-54,BA or above,Never married,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Not married,"White, non-Hispanic",40 to 59,Hotspot
2090,0.78157588,97473.986050,Strong Democrat,Very good,Good,Excellent,Very good,Very good,Mostly,Rarely,Moderate,4,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Almost never,Very often,Very often,Never,Never,Never,Never,Satisfied,Stayed the same,Above average,Somewhat agree,About the same,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,Yes,No,No,No,Occasionally,Some,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Agree,Agree,Agree,Agree,23JUN20:07:16:29,23JUN20:07:28:09,12,Web Interview,English,Desktop,Male,60+,65-74,HS graduate or equivalent,Married,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Landline telephone only,2,0,0,0,0,2,"$50,000 to under $75,000",High school diploma or less,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",65 or older,Not Hotspot
2092,1.22913743,153291.48080,Lean Democrat,Good,Good,Very good,Very good,Fair,Completely,Sometimes,Mild,0 - No pain,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Sometimes,Very often,Very often,Almost never,Never,Never,Rarely,More or less satisfied,Better,Above average,Strongly agree,Much better,Not too happy,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,,Yes,,Yes,,,,,,Yes,No,No,Yes,No,No,Occasionally,Only a few,No,No,Yes,"Yes, I receive full pay but do not have to take leave",Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,I decided,,,,,,,,,,,Not sure,Yes,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Disagree,22JUN20:19:13:43,22JUN20:19:25:24,12,Web Interview,English,Smartphone,Female,30-44,35-44,BA or above,Never married,Working - as a paid employee,South,South Atlantic,Non-Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,3,0,0,0,0,2,"$10,000 to under $20,000",Bachelors degree or more,"Less than $50,000",Employed,Not married,"White, non-Hispanic",30 to 39,Not Hotspot
2093,0.23281973,29036.038640,Moderate Democrat,Very good,Very good,Very good,Good,Fair,Completely,Sometimes,Mild,0 - No pain,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Almost never,Very often,Fairly often,Never,Rarely,Very often,Sometimes,Satisfied,Better,Below average,Somewhat agree,Somewhat better,Pretty happy,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,,,No,No,No,No,No,No,,,No,,No,,,Yes,Yes,Yes,No,No,Occasionally,Only a few,No,No,Yes,"No, I receive no pay",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Agree,Strongly agree,Agree,23JUN20:13:07:38,23JUN20:13:15:21,8,Web Interview,English,Desktop,Female,30-44,25-34,Some college,Married,Working - self-employed,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,6,0,1,0,2,5,"$100,000 to under $150,000",Some college,"$100,000 or more",Employed,Married/co-habitating,Hispanic,30 to 39,Hotspot
2095,6.75711021,842710.83700,Moderate Republican,Good,Fair,Poor,Poor,Fair,Moderately,Always,Mild,5,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Sometimes,Almost never,Fairly often,Very often,Often,Rarely,Not at all satisfied,Better,Average,Neither agree nor disagree,Much worse,Not too happy,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,,,No,,Yes,,,Yes,,,Yes,No,,Yes,Yes,No,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,22JUN20:16:24:37,22JUN20:16:41:56,18,Web Interview,English,Desktop,Female,18-29,18-24,No HS diploma,Living with partner,Not working - other,South,East South Central,Non-Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,4,0,0,0,0,2,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",18 to 29,Not Hotspot
2096,0.81618047,101789.68660,Moderate Democrat,Very good,Very good,Good,Fair,Fair,Completely,Sometimes,Mild,0 - No pain,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Sometimes,Sometimes,Sometimes,Almost never,Rarely,Sometimes,Sometimes,Satisfied,Better,Average,Somewhat agree,Much better,Pretty happy,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,,,,,,No,Yes,,,,No,No,,,No,Yes,Yes,No,No,No,Occasionally,Some,No,No,No,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Provider decided,,,,,,,,,Yes,Yes,No,No,Yes,No,No,Agree,Disagree,Agree,Disagree,22JUN20:14:55:17,22JUN20:15:07:30,12,Web Interview,English,Smartphone,Female,30-44,35-44,Some college,Married,Working - as a paid employee,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",4,0,0,2,0,2,"$75,000 to under $100,000",Some college,"$50,000 to under $100,000",Employed,Married/co-habitating,Hispanic,30 to 39,Not Hotspot
2097,1.08958385,135887.10130,Lean Democrat,Very good,Excellent,Very good,Very good,Good,Completely,Never,Mild,0 - No pain,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Almost never,Very often,Fairly often,Never,Never,Rarely,Never,Satisfied,Better,Above average,Neither agree nor disagree,Somewhat worse,Pretty happy,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,,,No,,,,No,,Yes,,No,,,,,No,No,Yes,No,No,Occasionally,Only a few,No,No,Yes,"No, I receive no pay",No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,Provider decided,,,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,25JUN20:17:50:41,25JUN20:17:59:19,9,Web Interview,English,Desktop,Male,30-44,25-34,BA or above,Married,Working - as a paid employee,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",6,0,2,2,0,3,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,Not Hotspot
2098,1.07281188,133795.39030,Strong Democrat,Poor,Fair,Fair,Poor,Good,Completely,Always,Moderate,2,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Sometimes,Almost never,Never,Never,Very often,Never,Never,More or less satisfied,Stayed the same,Below average,Strongly disagree,No children,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,No,No,No,Never,None,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,DON'T KNOW,Strongly agree,DON'T KNOW,Strongly agree,24JUN20:10:17:49,24JUN20:10:37:13,20,Phone interview,English,Phone interview (not online),Male,60+,65-74,No HS diploma,Never married,Not working - disabled,West,Mountain,Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Landline telephone only,4,0,0,0,0,4,"$40,000 to under $50,000",High school diploma or less,"Less than $50,000",Not employed,Not married,Other,65 or older,Not Hotspot
2100,1.33038254,165918.23310,Don't Lean/Independent/None,Good,Very good,Very good,Very good,Very good,Completely,Never,Mild,3,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Almost never,Very often,Sometimes,Never,Never,Never,Never,More or less satisfied,Stayed the same,Average,Somewhat disagree,About the same,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,No,No,No,Occasionally,None,No,No,Yes,"No, I receive no pay",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Agree,Strongly agree,Agree,Neither agree nor disagree,27JUN20:07:18:16,27JUN20:07:29:37,12,Web Interview,English,Desktop,Female,45-59,55-64,HS graduate or equivalent,Never married,Working - as a paid employee,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A mobile home or trailer,Cellphone only,4,0,0,2,0,2,"$20,000 to under $30,000",High school diploma or less,"Less than $50,000",Employed,Not married,"White, non-Hispanic",40 to 59,Not Hotspot
2101,0.53989438,67332.754930,Strong Republican,Very good,Good,Excellent,Very good,Very good,A little,Never,None,3,No,No,No,No,Yes,No,No,No,Yes,No,Never,Fairly often,Sometimes,Sometimes,Never,Never,Never,More or less satisfied,Stayed the same,Below average,Neither agree nor disagree,Much better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,Yes,No,No,Often,None,No,No,No,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,,,Both,,Both,,,,,,,Yes,Yes,No,No,Yes,No,No,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,28JUN20:15:08:58,28JUN20:15:34:43,27,Web Interview,Spanish,Desktop,Male,60+,75+,BA or above,Married,Not working - retired,South,South Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$20,000 to under $30,000",Bachelors degree or more,"Less than $50,000",Not employed,Married/co-habitating,Hispanic,65 or older,Hotspot
2102,1.42250148,177406.81700,Moderate Democrat,Good,Good,Fair,Good,Good,Moderately,Sometimes,Moderate,5,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Sometimes,Fairly often,Almost never,Sometimes,Sometimes,Sometimes,Rarely,Not at all satisfied,Stayed the same,Far below average,Neither agree nor disagree,Much better,Not too happy,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,,,,,No,Yes,Yes,,No,No,Yes,No,,,Yes,Yes,No,Yes,No,No,Most of the time,Only a few,Yes,Yes,No,"Yes, I receive partial pay",Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,26JUN20:16:31:42,26JUN20:21:45:13,25,Web Interview,Spanish,Smartphone,Female,60+,55-64,No HS diploma,Separated,Not working - disabled,South,South Atlantic,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,5,0,0,0,1,4,"$150,000 or more",High school diploma or less,"$100,000 or more",Not employed,Not married,Hispanic,60 to 64,Hotspot
2104,0.59787858,74564.235920,Lean Democrat,Good,Good,Fair,Very good,Very good,Completely,Always,Moderate,4,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Very often,Almost never,Sometimes,Very often,Often,Sometimes,Sometimes,Not at all satisfied,Better,Below average,Strongly disagree,No children,Not too happy,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,,,,,,,Yes,No,,,,,,Yes,Yes,Yes,No,Yes,No,No,Often,None,Yes,Yes,Yes,"No, I receive no pay",Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,Yes,No,No,No,No,No,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,30JUN20:04:14:31,30JUN20:04:35:11,21,Web Interview,English,Smartphone,Female,18-29,25-34,Some college,Married,Working - self-employed,West,Mountain,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,2,0,0,0,0,2,"$20,000 to under $30,000",Some college,"Less than $50,000",Employed,Married/co-habitating,"White, non-Hispanic",18 to 29,Not Hotspot
2105,0.75244661,93841.138440,Don't Lean/Independent/None,Excellent,Excellent,Excellent,Very good,DON'T KNOW,A little,Rarely,Mild,3,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Almost never,DON'T KNOW,Very often,Never,Rarely,Rarely,Rarely,Satisfied,Stayed the same,Average,Somewhat agree,Somewhat better,Pretty happy,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,,Yes,,,,,,,No,,,,,,Yes,Yes,Yes,Yes,No,No,Occasionally,Only a few,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,,,Provider decided,Provider decided,,,Provider decided,Provider decided,,I decided,,,Yes,No,No,No,No,No,No,Strongly agree,Agree,Strongly agree,Agree,26JUN20:00:18:17,03JUL20:17:49:51,28,Phone interview,English,Phone interview (not online),Male,60+,75+,Some college,Living with partner,Not working - retired,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house attached to one or more houses,"Have a landline, but mostly use cellphone",3,0,0,0,1,2,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Not employed,Married/co-habitating,"African American, non-Hispanic",65 or older,Hotspot
2106,0.72408450,90303.966320,Moderate Democrat,Good,Good,Very good,Very good,Very good,Mostly,Never,Mild,1,Yes,No,No,No,Yes,No,No,No,No,No,Almost never,Fairly often,Fairly often,Never,Never,Rarely,Rarely,More or less satisfied,Stayed the same,Below average,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,No,,,,,,,Yes,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Agree,Strongly agree,Agree,Strongly agree,22JUN20:17:37:26,22JUN20:17:49:53,13,Web Interview,English,Desktop,Female,60+,75+,Some college,Widowed,Not working - retired,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,5,0,0,0,0,5,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Not employed,Not married,"White, non-Hispanic",65 or older,Not Hotspot
2107,0.81711543,101906.28930,Moderate Republican,Very good,Good,Very good,Good,Good,Mostly,Rarely,Mild,7,No,No,No,No,Yes,No,Yes,No,Yes,No,Almost never,Very often,Fairly often,Almost never,Never,Sometimes,Rarely,Satisfied,Stayed the same,Average,Neither agree nor disagree,Somewhat better,Pretty happy,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,,,Yes,,,,,,Yes,,,,,,,No,No,No,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,SKIPPED ON WEB,No,No,No,No,No,Yes,SKIPPED ON WEB,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,,,,Provider decided,,,,,,Provider decided,,,Yes,No,No,No,No,No,No,Strongly agree,Agree,Agree,Agree,22JUN20:22:10:01,22JUN20:22:37:42,29,Web Interview,English,Desktop,Female,60+,65-74,Some college,Married,Not working - retired,Midwest,East North Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",2,0,0,0,0,2,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,Not Hotspot
2108,1.12793765,140670.38300,Lean Republican,Good,Good,Very good,Good,Good,Mostly,Never,Mild,1,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Never,Very often,Fairly often,Never,Never,Never,Rarely,Satisfied,Stayed the same,Average,Somewhat agree,Somewhat worse,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,No,No,No,Occasionally,Only a few,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,24JUN20:19:25:01,24JUN20:19:45:54,21,Web Interview,English,Desktop,Female,60+,65-74,Some college,Married,Not working - retired,South,South Atlantic,Non-Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,0,0,1,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,Not Hotspot
2109,0.63537685,79240.821020,Don't Lean/Independent/None,Good,Fair,Very good,Good,Good,Completely,Never,Mild,3,Yes,No,No,No,Yes,No,No,No,No,No,Sometimes,Fairly often,Sometimes,Almost never,Sometimes,Rarely,Rarely,More or less satisfied,Worse,Average,Somewhat disagree,Much worse,Not too happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Often,Some,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Strongly agree,Disagree,Strongly agree,Disagree,22JUN20:17:58:18,22JUN20:18:12:35,16,Web Interview,English,Desktop,Male,60+,55-64,BA or above,Married,Not working - retired,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",2,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",60 to 64,Hotspot
