CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
2005,0,51580,Lean Democrat,Good,Good,Very good,Poor,Poor,Completely,Sometimes,Moderate,5,No,No,Yes,No,Yes,No,No,Yes,No,No,Sometimes,Fairly often,Almost never,Very often,Sometimes,Rarely,Rarely,Not at all satisfied,Better,Average,Neither agree nor disagree,No children,Not too happy,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,,,Yes,,Yes,No,No,Yes,No,No,Occasionally,None,No,No,Yes,"No, I receive no pay",No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,,,,,Provider decided,Provider decided,,Provider decided,,,,,Yes,No,No,No,No,No,No,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,30JUL20:16:36:32,30JUL20:16:51:33,15,Web Interview,English,Desktop,Male,60+,55-64,Some college,Married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",60 to 64,1
1697,1,160687,Moderate Democrat,Good,Fair,Good,Good,Good,Moderately,Rarely,None,6,Yes,No,No,No,Yes,No,No,Yes,No,No,Almost never,Sometimes,Almost never,Almost never,Never,Never,Never,Satisfied,Better,Average,Strongly agree,Much better,Pretty happy,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,,,No,,Yes,,,,,,No,,No,,,No,No,No,No,No,SKIPPED ON WEB,None,No,No,No,"No, I receive no pay",No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,Provider decided,,,,,,,Not sure,No,No,No,No,No,No,Agree,Agree,Agree,Agree,22JUL20:17:47:16,22JUL20:18:02:50,16,Web Interview,English,Smartphone,Female,30-44,35-44,HS graduate or equivalent,Married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,6,0,0,0,0,7,"$30,000 to under $40,000",High school diploma or less,"Less than $50,000",Employed,Married/co-habitating,Hispanic,30 to 39,1
89,3,382668,Strong Republican,Fair,Poor,Poor,Very good,Excellent,Mostly,Always,Very severe,10 - The worst imaginable pain,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Very often,Sometimes,Almost never,Very often,Very often,Very often,Very often,Not at all satisfied,Worse,Average,Somewhat agree,About the same,Not too happy,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Often,None,Yes,No,No,"No, I receive no pay",Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,SKIPPED ON WEB,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,Both,,,,,,,,No,Yes,No,Yes,Yes,No,Yes,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,22JUL20:19:30:30,22JUL20:19:38:30,8,Web Interview,English,Smartphone,Female,18-29,18-24,Some college,Never married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",4,0,0,0,0,4,"$150,000 or more",Some college,"$100,000 or more",Employed,Not married,"White, non-Hispanic",18 to 29,1
1255,0,17851,Moderate Democrat,Very good,Good,Good,Good,Very good,Mostly,Always,Very severe,6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Fairly often,Almost never,Almost never,Fairly often,Very often,Often,Very often,Not at all satisfied,Stayed the same,Far below average,Somewhat disagree,Much better,Pretty happy,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Occasionally,None,No,No,Yes,"No, I receive no pay",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,,,,Both,Both,,,Both,,Both,,,Yes,No,Yes,No,Yes,Yes,SKIPPED ON WEB,Agree,Agree,Disagree,Disagree,22JUL20:16:18:23,22JUL20:16:25:48,8,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Never married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Rented for cash,A one-family house attached to one or more houses,Cellphone only,6,0,1,2,2,1,"$10,000 to under $20,000",Some college,"Less than $50,000",Employed,Not married,Hispanic,30 to 39,1
1653,1,99298,Moderate Republican,Very good,Good,Good,Good,Very good,Completely,Sometimes,Moderate,6,No,No,No,No,No,No,No,No,No,No,Almost never,Fairly often,Fairly often,Almost never,Sometimes,Rarely,Rarely,Satisfied,Stayed the same,Far above average,Strongly agree,Somewhat worse,Pretty happy,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,,,,,,,,,Yes,Yes,,,Yes,Yes,,No,No,Yes,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Agree,Strongly agree,Agree,Agree,22JUL20:17:00:31,22JUL20:17:09:34,9,Web Interview,English,Desktop,Male,45-59,55-64,BA or above,Divorced,Not working - retired,Northeast,Mid-Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Not employed,Not married,"White, non-Hispanic",40 to 59,1
2109,1,88391,Don't Lean/Independent/None,Fair,Fair,Good,Fair,Good,Completely,Rarely,Mild,3,Yes,No,No,No,Yes,Yes,No,No,No,No,Sometimes,Fairly often,Sometimes,Almost never,Sometimes,Never,Never,More or less satisfied,Worse,Below average,Somewhat disagree,No children,Not too happy,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,,,,,,,,,Yes,,,,,,No,Yes,No,Yes,No,No,Occasionally,Some,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,,,,I decided,,,,I decided,Provider decided,I decided,I decided,,Not sure,No,No,No,No,No,No,Strongly agree,Disagree,Strongly agree,Disagree,22JUL20:15:34:57,22JUL20:15:48:37,14,Web Interview,English,Desktop,Male,60+,55-64,BA or above,Married,Not working - retired,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",2,0,0,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",60 to 64,1
1778,2,263479,Moderate Republican,Good,Fair,Good,Good,Good,Completely,Never,None,0 - No pain,No,No,No,No,No,No,No,No,No,No,Sometimes,Sometimes,Sometimes,Almost never,Very often,Rarely,Sometimes,Not at all satisfied,Stayed the same,Below average,Neither agree nor disagree,Much worse,Not too happy,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,,,,,,,,No,Yes,No,Yes,,,,,No,No,No,No,No,Rarely,Some,No,No,Yes,"Yes, I receive partial pay",No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,SKIPPED ON WEB,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Strongly disagree,Agree,Disagree,Agree,23JUL20:16:04:27,23JUL20:16:21:25,18,Web Interview,English,Smartphone,Male,45-59,55-64,HS graduate or equivalent,Married,Not working - disabled,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",3,0,0,0,0,3,"$100,000 to under $150,000",High school diploma or less,"$100,000 or more",Not employed,Married/co-habitating,"White, non-Hispanic",40 to 59,1
2870,1,107330,Moderate Republican,Excellent,Very good,Very good,Excellent,Very good,Completely,Never,None,3,No,No,No,No,Yes,No,No,No,Yes,Yes,Never,Very often,Fairly often,Never,Never,Never,Never,Satisfied,Stayed the same,Above average,Neither agree nor disagree,Somewhat worse,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,Yes,No,No,Rarely,Some,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,22JUL20:21:20:27,22JUL20:21:32:48,13,Web Interview,English,Smartphone,Male,60+,55-64,BA or above,Married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,0,0,3,"$150,000 or more",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",60 to 64,1
1917,0,31093,Moderate Democrat,Good,Good,Good,SKIPPED ON WEB,Very good,Completely,Rarely,Moderate,4,Yes,No,No,No,Yes,Yes,No,No,No,No,Almost never,Fairly often,Fairly often,Almost never,Rarely,Rarely,Rarely,More or less satisfied,Better,Average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,Yes,No,No,Occasionally,None,Yes,No,Yes,"Yes, I receive full pay but do not have to take leave",No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,24JUL20:13:04:41,24JUL20:13:19:09,15,Web Interview,Spanish,Smartphone,Male,30-44,35-44,Some college,Married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Rented for cash,A one-family house attached to one or more houses,Cellphone only,4,0,0,1,1,2,"$20,000 to under $30,000",Some college,"Less than $50,000",Employed,Married/co-habitating,Hispanic,30 to 39,1
1773,1,104930,Moderate Democrat,Good,Good,Fair,Fair,Good,Completely,Sometimes,Moderate,4,No,No,No,No,No,Yes,No,No,Yes,No,Sometimes,Sometimes,Sometimes,Almost never,Sometimes,Sometimes,Rarely,More or less satisfied,Stayed the same,Average,Somewhat disagree,Somewhat worse,Not too happy,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,,,Yes,,,Yes,No,,Yes,,Yes,,,,Yes,No,No,Yes,No,No,Often,None,No,Yes,No,"No, I receive no pay",Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,23JUL20:19:58:11,23JUL20:20:14:58,17,Web Interview,Spanish,Desktop,Female,30-44,35-44,HS graduate or equivalent,Married,Working - self-employed,Northeast,Mid-Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,Cellphone only,6,0,1,1,0,4,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Employed,Married/co-habitating,Hispanic,40 to 59,1
2368,1,98977,Moderate Democrat,Very good,Good,Very good,Very good,Good,Completely,Sometimes,Mild,0 - No pain,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Sometimes,Very often,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Not at all satisfied,Worse,Below average,Somewhat agree,Much better,Pretty happy,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,,No,No,Yes,Yes,Yes,,Yes,No,,,,,,Yes,Yes,Yes,No,Yes,Often,Some,Yes,No,No,"No, I receive no pay",No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,SKIPPED ON WEB,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,SKIPPED ON WEB,,,,,,,,,Not sure,Yes,SKIPPED ON WEB,Yes,Yes,No,Yes,Strongly agree,Agree,Strongly agree,Agree,22JUL20:14:35:09,22JUL20:15:00:19,25,Web Interview,English,Tablet,Female,18-29,18-24,Some college,Never married,Not working - looking for work,Northeast,Mid-Atlantic,Metro Area,Internet Household,Rented for cash,A building with 2 or more apartments,No telephone service,4,0,1,0,0,3,"$40,000 to under $50,000",Some college,"Less than $50,000",Not employed,Not married,Hispanic,18 to 29,1
2209,1,158017,Moderate Democrat,Very good,Very good,Very good,Good,Excellent,Completely,Rarely,None,0 - No pain,Yes,No,No,No,Yes,No,No,Yes,No,No,Sometimes,Very often,Sometimes,Never,Never,Rarely,Rarely,More or less satisfied,Stayed the same,Above average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,,,,,,,Yes,No,Yes,,,,Yes,,,No,No,No,No,No,Never,None,No,No,Yes,"No, I receive no pay",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,Yes,No,Yes,No,No,No,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,28JUL20:17:51:06,28JUL20:18:06:17,15,Web Interview,English,Smartphone,Male,30-44,35-44,BA or above,Never married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A building with 2 or more apartments,Cellphone only,3,0,0,0,0,1,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Not married,"African American, non-Hispanic",40 to 59,1
2063,3,343339,Strong Democrat,Very good,Very good,Very good,Very good,Very good,Completely,Never,Mild,0 - No pain,No,No,No,No,Yes,No,Yes,No,Yes,No,Never,Very often,Very often,Almost never,Never,Never,Never,Not at all satisfied,Stayed the same,Average,Strongly agree,Much better,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,Yes,No,No,Most of the time,None,Yes,No,No,"No, I receive no pay",Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,A test indicating that you had the disease,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,23JUL20:09:42:46,23JUL20:10:07:10,25,Web Interview,English,Desktop,Female,60+,65-74,HS graduate or equivalent,Married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Occupied without payment of cash rent,A building with 2 or more apartments,"Have a landline, but mostly use cellphone",4,0,0,0,0,4,"$10,000 to under $20,000",High school diploma or less,"Less than $50,000",Employed,Married/co-habitating,"African American, non-Hispanic",65 or older,1
1051,0,60603,Moderate Republican,Good,Good,Excellent,Good,Good,Completely,Never,Mild,1,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Almost never,Very often,Very often,Almost never,Sometimes,Never,Never,More or less satisfied,Better,Above average,Somewhat agree,Somewhat worse,Pretty happy,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,,,No,,,No,,,Yes,,,,,,,Yes,No,No,No,No,Often,Some,No,No,Yes,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"Some possible symptoms, but no diagnosis by doctor",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Agree,Strongly agree,Agree,Strongly agree,23JUL20:09:50:33,23JUL20:10:19:34,30,Web Interview,English,Desktop,Male,45-59,45-54,Some college,Married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",6,0,0,2,2,2,"$100,000 to under $150,000",Some college,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",40 to 59,1
2786,0,45454,Lean Democrat,Very good,Fair,Fair,Good,Good,Completely,Often,Severe,2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Sometimes,Sometimes,Almost never,Fairly often,Rarely,Sometimes,Often,Not at all satisfied,Worse,Above average,Somewhat disagree,About the same,Not too happy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,No,No,No,Yes,No,No,Rarely,Many,No,Yes,Yes,"Yes, I receive full pay but do not have to take leave",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,Yes,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,01AUG20:21:39:30,01AUG20:21:50:53,12,Web Interview,English,Smartphone,Female,30-44,25-34,BA or above,Married,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,3,0,1,0,0,2,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,1
2444,1,94921,Strong Republican,Very good,Very good,Very good,Good,Good,Completely,Never,Moderate,1,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Fairly often,Fairly often,Fairly often,Almost never,Often,Sometimes,Sometimes,More or less satisfied,Better,Above average,Strongly agree,Much better,Pretty happy,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,,,,,No,,No,,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Rarely,Many,Yes,No,No,"No, I receive no pay",Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,I decided,,,Yes,No,No,No,Yes,No,No,Neither agree nor disagree,Agree,Agree,Agree,22JUL20:15:34:08,22JUL20:15:53:03,19,Web Interview,English,Desktop,Female,60+,55-64,BA or above,Divorced,Working - as a paid employee,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,1,0,0,0,0,1,"$50,000 to under $75,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Not married,"White, non-Hispanic",60 to 64,1
2027,0,51264,Moderate Democrat,Fair,Poor,Fair,Poor,Poor,Moderately,Rarely,Moderate,7,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Almost never,Fairly often,Sometimes,Almost never,Very often,Very often,Very often,More or less satisfied,Stayed the same,Far below average,Strongly disagree,Much worse,Not too happy,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Rarely,None,No,No,No,"Yes, I receive partial pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,,,,Provider decided,,Provider decided,,,,Provider decided,DON'T KNOW,Provider decided,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,31JUL20:17:21:40,31JUL20:17:42:44,23,Phone interview,English,Phone interview (not online),Male,45-59,55-64,Some college,Never married,Not working - disabled,Northeast,Mid-Atlantic,Metro Area,Non-internet household,Rented for cash,A building with 2 or more apartments,Landline telephone only,1,0,0,0,0,1,"$20,000 to under $30,000",Some college,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",40 to 59,1
1027,1,154291,Moderate Republican,Very good,Good,Very good,Good,Good,Completely,Rarely,Mild,1,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Sometimes,Fairly often,Sometimes,Almost never,Never,Never,Never,More or less satisfied,Stayed the same,Below average,Neither agree nor disagree,No children,Pretty happy,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,,,No,No,No,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,,,,,,I decided,,Both,,I decided,,,Not sure,No,No,No,No,No,No,Agree,Strongly agree,Agree,Strongly agree,22JUL20:17:52:51,22JUL20:18:05:04,13,Web Interview,English,Desktop,Male,60+,65-74,HS graduate or equivalent,Living with partner,Not working - retired,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",3,0,0,0,0,3,"$50,000 to under $75,000",High school diploma or less,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,1
65,1,112738,Lean Republican,Very good,Good,Excellent,Very good,Very good,Completely,Never,Moderate,1,Yes,No,No,No,Yes,No,No,No,Yes,No,Almost never,Fairly often,Fairly often,Almost never,Sometimes,Sometimes,Never,Satisfied,Stayed the same,Above average,Somewhat agree,About the same,Pretty happy,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,Yes,,,,,,,No,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,,,,Both,,Both,,,,,,I decided,Not sure,No,No,No,Yes,No,No,Strongly agree,Strongly agree,Agree,Strongly agree,22JUL20:15:21:43,22JUL20:15:39:58,21,Web Interview,English,Desktop,Male,60+,75+,BA or above,Married,Not working - retired,Northeast,Mid-Atlantic,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",2,0,0,0,0,2,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,1
